@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
3205,'2017/02/24 12:03:34:482',20,41.408257,0,0,0.17049,2,0,0.636877
3206,'2017/02/24 12:03:34:499',20,44.931892,0,0,0.171551,2,0,0.636877
3207,'2017/02/24 12:03:34:516',20,44.931892,0,0,0.171551,2,0,0.636877
3208,'2017/02/24 12:03:34:531',20,44.931892,0,0,0.171551,2,0,0.636877
3209,'2017/02/24 12:03:34:549',20,46.368259,0,0,0.187721,2,0,0.636877
3210,'2017/02/24 12:03:34:565',20,46.368259,0,0,0.187721,2,0,0.636877
3211,'2017/02/24 12:03:34:581',20,46.368259,0,0,0.187721,2,0,0.636877
3212,'2017/02/24 12:03:34:598',20,46.368259,0,0,0.187721,2,0,0.636877
3213,'2017/02/24 12:03:34:616',20,47.064159,0,0,0.182721,2,0,0.636877
3214,'2017/02/24 12:03:34:633',20,47.064159,0,0,0.182721,2,0,0.636877
3215,'2017/02/24 12:03:34:650',20,47.362137,0,0,0.16084,2,0,0.636877
3216,'2017/02/24 12:03:34:666',20,47.362137,0,0,0.16084,2,0,0.636877
3217,'2017/02/24 12:03:34:682',20,47.362137,0,0,0.16084,2,0,0.636877
3218,'2017/02/24 12:03:34:699',20,47.955563,0,0,0.171969,2,0,0.636877
3219,'2017/02/24 12:03:34:717',20,47.955563,0,0,0.171969,2,0,0.636877
3220,'2017/02/24 12:03:34:734',20,47.955563,0,0,0.171969,2,0,0.636877
3221,'2017/02/24 12:03:34:749',20,47.955563,0,0,0.171969,2,0,0.636877
3222,'2017/02/24 12:03:34:766',20,48.490112,0,0,0.56871,2,0,0.636877
3223,'2017/02/24 12:03:34:783',20,48.490112,0,0,0.56871,2,0,0.636877
3224,'2017/02/24 12:03:34:800',20,49.093868,0,0,0.329213,2,0,0.636877
3225,'2017/02/24 12:03:34:817',20,49.093868,0,0,0.329213,2,0,0.636877
3226,'2017/02/24 12:03:34:834',20,49.093868,0,0,0.329213,2,0,0.636877
3227,'2017/02/24 12:03:34:851',20,48.860573,0,0,0.324647,2,0,0.636877
3228,'2017/02/24 12:03:34:865',20,48.860573,0,0,0.324647,2,0,0.636877
3229,'2017/02/24 12:03:34:883',20,48.860573,0,0,0.324647,2,0,0.636877
3230,'2017/02/24 12:03:34:899',20,48.860573,0,0,0.324647,2,0,0.636877
3231,'2017/02/24 12:03:34:916',20,48.561909,0,0,0.275626,2,0,0.636877
3232,'2017/02/24 12:03:34:933',20,48.561909,0,0,0.275626,2,0,0.636877
3233,'2017/02/24 12:03:34:950',20,43.822311,0,0,0,2,0,0.636877
3234,'2017/02/24 12:03:34:967',20,43.822311,0,0,0,2,0,0.636877
3235,'2017/02/24 12:03:34:983',20,43.822311,0,0,0,2,0,0.636877
3236,'2017/02/24 12:03:35:000',20,43.826157,0,0,0,2,0,0.636877
3237,'2017/02/24 12:03:35:016',20,43.826157,0,0,0,2,0,0.636877
3238,'2017/02/24 12:03:35:034',20,43.826157,0,0,0,2,0,0.636877
3239,'2017/02/24 12:03:35:050',20,43.826157,0,0,0,2,0,0.636877
3240,'2017/02/24 12:03:35:067',20,46.08392,0,0,0,2,0,0.636877
3241,'2017/02/24 12:03:35:083',20,46.08392,0,0,0,2,0,0.636877
3242,'2017/02/24 12:03:35:101',20,46.887669,0,0,0,2,0,0.636877
3243,'2017/02/24 12:03:35:118',20,46.887669,0,0,0,2,0,0.636877
3244,'2017/02/24 12:03:35:134',20,46.887669,0,0,0,2,0,0.636877
3245,'2017/02/24 12:03:35:150',20,47.16011,0,0,0,2,0,0.636877
3246,'2017/02/24 12:03:35:167',20,47.16011,0,0,0,2,0,0.636877
3247,'2017/02/24 12:03:35:183',20,47.16011,0,0,0,2,0,0.636877
3248,'2017/02/24 12:03:35:200',20,47.16011,0,0,0,2,0,0.636877
3249,'2017/02/24 12:03:35:217',20,46.974655,0,0,0,2,0,0.636877
3250,'2017/02/24 12:03:35:234',20,46.974655,0,0,0,2,0,0.636877
3251,'2017/02/24 12:03:35:251',20,53.705902,0,0,0.003544,2,0,0.636877
3252,'2017/02/24 12:03:35:266',20,53.705902,0,0,0.003544,2,0,0.636877
3253,'2017/02/24 12:03:35:283',20,53.705902,0,0,0.003544,2,0,0.636877
3254,'2017/02/24 12:03:35:301',20,57.207539,0,0,0.025123,2,0,0.636877
3255,'2017/02/24 12:03:35:317',20,57.207539,0,0,0.025123,2,0,0.636877
3256,'2017/02/24 12:03:35:334',20,57.207539,0,0,0.025123,2,0,0.636877
3257,'2017/02/24 12:03:35:353',20,57.207539,0,0,0.025123,2,0,0.636877
3258,'2017/02/24 12:03:35:368',20,60.03883,0,0,0.033181,2,0,0.636877
3259,'2017/02/24 12:03:35:386',20,59.948711,0,0,0.007584,2,0,0.636877
3260,'2017/02/24 12:03:35:401',20,59.948711,0,0,0.007584,2,0,0.636877
3261,'2017/02/24 12:03:35:417',20,59.948711,0,0,0.007584,2,0,0.636877
3262,'2017/02/24 12:03:35:434',20,59.948711,0,0,0.007584,2,0,0.636877
3263,'2017/02/24 12:03:35:452',20,59.985916,0,0,0,2,0,0.636877
3264,'2017/02/24 12:03:35:469',20,59.985916,0,0,0,2,0,0.636877
3265,'2017/02/24 12:03:35:485',20,59.985916,0,0,0,2,0,0.636877
3266,'2017/02/24 12:03:35:501',20,59.985916,0,0,0,2,0,0.636877
3267,'2017/02/24 12:03:35:518',20,57.521381,0,0,0,2,0,0.636877
3268,'2017/02/24 12:03:35:536',20,57.063641,0,0,0.004498,2,0,0.636877
3269,'2017/02/24 12:03:35:551',20,57.063641,0,0,0.004498,2,0,0.636877
3270,'2017/02/24 12:03:35:567',20,57.063641,0,0,0.004498,2,0,0.636877
3271,'2017/02/24 12:03:35:584',20,57.063641,0,0,0.004498,2,0,0.636877
3272,'2017/02/24 12:03:35:601',20,57.112701,0,0,0.005052,2,0,0.636877
3273,'2017/02/24 12:03:35:618',20,57.112701,0,0,0.005052,2,0,0.636877
3274,'2017/02/24 12:03:35:635',20,57.112701,0,0,0.005052,2,0,0.636877
3275,'2017/02/24 12:03:35:654',20,57.145618,0,0,0.044743,2,0,0.636877
3276,'2017/02/24 12:03:35:668',20,57.145618,0,0,0.044743,2,0,0.636877
3277,'2017/02/24 12:03:35:686',20,56.804283,0,0,0.069303,2,0,0.636877
3278,'2017/02/24 12:03:35:701',20,56.804283,0,0,0.069303,2,0,0.636877
3279,'2017/02/24 12:03:35:719',20,56.804283,0,0,0.069303,2,0,0.636877
3280,'2017/02/24 12:03:35:735',20,56.804283,0,0,0.069303,2,0,0.636877
3281,'2017/02/24 12:03:35:751',20,57.417206,0,0,0,2,0,0.636877
3282,'2017/02/24 12:03:35:768',20,57.417206,0,0,0,2,0,0.636877
3283,'2017/02/24 12:03:35:785',20,57.417206,0,0,0,2,0,0.636877
3284,'2017/02/24 12:03:35:802',20,57.417206,0,0,0,2,0,0.636877
3285,'2017/02/24 12:03:35:819',20,57.730595,0,0,0,2,0,0.636877
3286,'2017/02/24 12:03:35:836',20,57.967308,0,0,0,2,0,0.636877
3287,'2017/02/24 12:03:35:852',20,57.967308,0,0,0,2,0,0.636877
3288,'2017/02/24 12:03:35:868',20,57.967308,0,0,0,2,0,0.636877
3289,'2017/02/24 12:03:35:886',20,57.967308,0,0,0,2,0,0.636877
3290,'2017/02/24 12:03:35:902',20,57.869133,0,0,0,2,0,0.636877
3291,'2017/02/24 12:03:35:919',20,57.869133,0,0,0,2,0,0.636877
3292,'2017/02/24 12:03:35:935',20,57.869133,0,0,0,2,0,0.636877
3293,'2017/02/24 12:03:35:953',20,57.869133,0,0,0,2,0,0.636877
3294,'2017/02/24 12:03:35:970',20,58.229614,0,0,0,2,0,0.636877
3295,'2017/02/24 12:03:35:987',20,57.463184,0,0,0.342767,2,0,0.636877
3296,'2017/02/24 12:03:36:002',20,57.463184,0,0,0.342767,2,0,0.636877
3297,'2017/02/24 12:03:36:019',20,57.463184,0,0,0.342767,2,0,0.636877
3298,'2017/02/24 12:03:36:035',20,57.463184,0,0,0.342767,2,0,0.636877
3299,'2017/02/24 12:03:36:053',20,55.04908,0,0,0.76756,2,0,0.636877
3300,'2017/02/24 12:03:36:069',20,55.04908,0,0,0.76756,2,0,0.636877
3301,'2017/02/24 12:03:36:086',20,55.04908,0,0,0.76756,2,0,0.636877
3302,'2017/02/24 12:03:36:104',20,55.04908,0,0,0.76756,2,0,0.636877
3303,'2017/02/24 12:03:36:119',20,54.6675,0,0,0.984726,2,0,0.636877
3304,'2017/02/24 12:03:36:138',20,54.696018,0,0,1.308407,2,0,0.636877
3305,'2017/02/24 12:03:36:154',20,54.696018,0,0,1.308407,2,0,0.636877
3306,'2017/02/24 12:03:36:170',20,54.696018,0,0,1.308407,2,0,0.636877
3307,'2017/02/24 12:03:36:186',20,54.696018,0,0,1.308407,2,0,0.636877
3308,'2017/02/24 12:03:36:203',20,55.285259,0,0,1.340451,2,0,0.636877
3309,'2017/02/24 12:03:36:219',20,55.285259,0,0,1.340451,2,0,0.636877
3310,'2017/02/24 12:03:36:237',20,55.285259,0,0,1.340451,2,0,0.636877
3311,'2017/02/24 12:03:36:253',20,55.285259,0,0,1.340451,2,0,0.636877
3312,'2017/02/24 12:03:36:270',20,43.525814,0,0,1.307133,2,0,0.636877
3313,'2017/02/24 12:03:36:289',20,37.163555,0,0,1.372411,2,0,0.636877
3314,'2017/02/24 12:03:36:304',20,37.163555,0,0,1.372411,2,0,0.636877
3315,'2017/02/24 12:03:36:320',20,37.163555,0,0,1.372411,2,0,0.636877
3316,'2017/02/24 12:03:36:336',20,37.163555,0,0,1.372411,2,0,0.636877
3317,'2017/02/24 12:03:36:353',20,31.87532,0,0,1.40107,2,0,0.636877
3318,'2017/02/24 12:03:36:370',20,31.87532,0,0,1.40107,2,0,0.636877
3319,'2017/02/24 12:03:36:387',20,31.87532,0,0,1.40107,2,0,0.636877
3320,'2017/02/24 12:03:36:405',20,30.807528,0,0,1.421676,2,0,0.636877
3321,'2017/02/24 12:03:36:420',20,30.807528,0,0,1.421676,2,0,0.636877
3322,'2017/02/24 12:03:36:437',20,30.858667,0,0,1.446604,2,0,0.636877
3323,'2017/02/24 12:03:36:453',20,30.858667,0,0,1.446604,2,0,0.636877
3324,'2017/02/24 12:03:36:470',20,30.858667,0,0,1.446604,2,0,0.636877
3325,'2017/02/24 12:03:36:487',20,30.858667,0,0,1.446604,2,0,0.636877
3326,'2017/02/24 12:03:36:504',20,30.487316,0,0,1.46084,2,0,0.636877
3327,'2017/02/24 12:03:36:520',20,30.487316,0,0,1.46084,2,0,0.636877
3328,'2017/02/24 12:03:36:537',20,30.487316,0,0,1.46084,2,0,0.636877
3329,'2017/02/24 12:03:36:555',20,29.61235,0,0,1.4786,2,0,0.636877
3330,'2017/02/24 12:03:36:570',20,29.61235,0,0,1.4786,2,0,0.636877
3331,'2017/02/24 12:03:36:589',20,28.451176,0,0,1.478903,2,0,0.636877
3332,'2017/02/24 12:03:36:604',20,28.451176,0,0,1.478903,2,0,0.636877
3333,'2017/02/24 12:03:36:620',20,28.451176,0,0,1.478903,2,0,0.636877
3334,'2017/02/24 12:03:36:638',20,28.451176,0,0,1.478903,2,0,0.636877
3335,'2017/02/24 12:03:36:655',20,27.935942,0,0,1.476861,2,0,0.636877
3336,'2017/02/24 12:03:36:671',20,27.935942,0,0,1.476861,2,0,0.636877
3337,'2017/02/24 12:03:36:688',20,27.935942,0,0,1.476861,2,0,0.636877
3338,'2017/02/24 12:03:36:705',20,27.829195,0,0,1.47627,2,0,0.636877
3339,'2017/02/24 12:03:36:721',20,27.829195,0,0,1.47627,2,0,0.636877
3340,'2017/02/24 12:03:36:738',20,25.437237,0,0,1.452353,2,0,0.636877
3341,'2017/02/24 12:03:36:754',20,25.437237,0,0,1.452353,2,0,0.636877
3342,'2017/02/24 12:03:36:771',20,25.437237,0,0,1.452353,2,0,0.636877
3343,'2017/02/24 12:03:36:788',20,25.437237,0,0,1.452353,2,0,0.636877
3344,'2017/02/24 12:03:36:805',20,24.440237,0,0,1.352061,2,0,0.636877
3345,'2017/02/24 12:03:52:948',21,10.544883,0,0,110.758408,2,1,0.636877
3346,'2017/02/24 12:03:52:967',21,10.544883,0,0,110.758408,2,1,0.636877
3347,'2017/02/24 12:03:52:981',21,10.544883,0,0,110.758408,2,1,0.636877
3348,'2017/02/24 12:03:53:000',21,10.618443,0,0,112.622353,2,1,0.636877
3349,'2017/02/24 12:03:53:015',21,10.618443,0,0,112.622353,2,1,0.636877
3350,'2017/02/24 12:03:53:031',21,10.618443,0,0,112.622353,2,1,0.636877
3351,'2017/02/24 12:03:53:048',21,10.618443,0,0,112.622353,2,1,0.636877
3352,'2017/02/24 12:03:53:065',21,10.314525,0,0,111.743271,2,1,0.636877
3353,'2017/02/24 12:03:53:083',21,10.314525,0,0,111.743271,2,1,0.636877
3354,'2017/02/24 12:03:53:099',21,10.612767,0,0,113.484436,2,1,0.636877
3355,'2017/02/24 12:03:53:115',21,10.612767,0,0,113.484436,2,1,0.636877
3356,'2017/02/24 12:03:53:132',21,10.612767,0,0,113.484436,2,1,0.636877
3357,'2017/02/24 12:03:53:149',21,11.086434,0,0,112.552025,2,1,0.636877
3358,'2017/02/24 12:03:53:165',21,11.086434,0,0,112.552025,2,1,0.636877
3359,'2017/02/24 12:03:53:182',21,11.086434,0,0,112.552025,2,1,0.636877
3360,'2017/02/24 12:03:53:198',21,11.086434,0,0,112.552025,2,1,0.636877
3361,'2017/02/24 12:03:53:216',21,11.569399,0,0,112.326141,2,1,0.636877
3362,'2017/02/24 12:03:53:232',21,11.569399,0,0,112.326141,2,1,0.636877
3363,'2017/02/24 12:03:53:249',21,11.575137,0,0,110.87384,2,1,0.636877
3364,'2017/02/24 12:03:53:266',21,11.575137,0,0,110.87384,2,1,0.636877
3365,'2017/02/24 12:03:53:284',21,11.575137,0,0,110.87384,2,1,0.636877
3366,'2017/02/24 12:03:53:299',21,11.771041,0,0,112.330399,2,1,0.636877
3367,'2017/02/24 12:03:53:316',21,11.771041,0,0,112.330399,2,1,0.636877
3368,'2017/02/24 12:03:53:332',21,11.771041,0,0,112.330399,2,1,0.636877
3369,'2017/02/24 12:03:53:349',21,11.771041,0,0,112.330399,2,1,0.636877
3370,'2017/02/24 12:03:53:366',21,11.713181,0,0,101.680954,2,1,0.636877
3371,'2017/02/24 12:03:53:383',21,11.713181,0,0,101.680954,2,1,0.636877
3372,'2017/02/24 12:03:53:399',21,11.638805,0,0,99.651405,2,1,0.636877
3373,'2017/02/24 12:03:53:416',21,11.638805,0,0,99.651405,2,1,0.636877
3374,'2017/02/24 12:03:53:432',21,11.638805,0,0,99.651405,2,1,0.636877
3375,'2017/02/24 12:03:53:450',21,11.636434,0,0,97.554535,2,1,0.636877
3376,'2017/02/24 12:03:53:466',21,11.636434,0,0,97.554535,2,1,0.636877
3377,'2017/02/24 12:03:53:482',21,11.636434,0,0,97.554535,2,1,0.636877
3378,'2017/02/24 12:03:53:499',21,11.636434,0,0,97.554535,2,1,0.636877
3379,'2017/02/24 12:03:53:517',21,11.534914,0,0,97.034195,2,1,0.636877
3380,'2017/02/24 12:03:53:533',21,11.534914,0,0,97.034195,2,1,0.636877
3381,'2017/02/24 12:03:53:550',21,11.764665,0,0,98.40873,2,1,0.636877
3382,'2017/02/24 12:03:53:567',21,11.764665,0,0,98.40873,2,1,0.636877
3383,'2017/02/24 12:03:53:583',21,11.764665,0,0,98.40873,2,1,0.636877
3384,'2017/02/24 12:03:53:602',21,11.744696,0,0,92.064102,2,1,0.636877
3385,'2017/02/24 12:03:53:617',21,11.744696,0,0,92.064102,2,1,0.636877
3386,'2017/02/24 12:03:53:633',21,11.744696,0,0,92.064102,2,1,0.636877
3387,'2017/02/24 12:03:53:650',21,11.744696,0,0,92.064102,2,1,0.636877
3388,'2017/02/24 12:03:53:667',21,11.507123,0,0,91.572296,2,1,0.636877
3389,'2017/02/24 12:03:53:684',21,11.507123,0,0,91.572296,2,1,0.636877
3390,'2017/02/24 12:03:53:701',21,11.607814,0,0,90.560371,2,1,0.636877
3391,'2017/02/24 12:03:53:717',21,11.607814,0,0,90.560371,2,1,0.636877
3392,'2017/02/24 12:03:53:733',21,11.607814,0,0,90.560371,2,1,0.636877
3393,'2017/02/24 12:03:53:751',21,11.342872,0,0,94.616241,2,1,0.636877
3394,'2017/02/24 12:03:53:767',21,11.342872,0,0,94.616241,2,1,0.636877
3395,'2017/02/24 12:03:53:783',21,11.342872,0,0,94.616241,2,1,0.636877
3396,'2017/02/24 12:03:53:800',21,11.342872,0,0,94.616241,2,1,0.636877
3397,'2017/02/24 12:03:53:818',21,11.34821,0,0,92.801895,2,1,0.636877
3398,'2017/02/24 12:03:53:835',21,10.977329,0,0,94.399536,2,1,0.636877
3399,'2017/02/24 12:03:53:852',21,10.977329,0,0,94.399536,2,1,0.636877
3400,'2017/02/24 12:03:53:867',21,10.977329,0,0,94.399536,2,1,0.636877
3401,'2017/02/24 12:03:53:883',21,10.977329,0,0,94.399536,2,1,0.636877
3402,'2017/02/24 12:03:53:902',21,10.897527,0,0,100.152229,2,1,0.636877
3403,'2017/02/24 12:03:53:919',21,10.897527,0,0,100.152229,2,1,0.636877
3404,'2017/02/24 12:03:53:935',21,10.897527,0,0,100.152229,2,1,0.636877
3405,'2017/02/24 12:03:53:952',21,10.897527,0,0,100.152229,2,1,0.636877
3406,'2017/02/24 12:03:53:969',21,10.657581,0,0,102.296577,2,1,0.636877
3407,'2017/02/24 12:03:53:984',21,10.657581,0,0,102.296577,2,1,0.636877
3408,'2017/02/24 12:03:54:002',21,10.551495,0,0,100.290352,2,1,0.636877
3409,'2017/02/24 12:03:54:017',21,10.551495,0,0,100.290352,2,1,0.636877
3410,'2017/02/24 12:03:54:034',21,10.551495,0,0,100.290352,2,1,0.636877
3411,'2017/02/24 12:03:54:051',21,10.590449,0,0,99.054886,2,1,0.636877
3412,'2017/02/24 12:03:54:068',21,10.590449,0,0,99.054886,2,1,0.636877
3413,'2017/02/24 12:03:54:084',21,10.590449,0,0,99.054886,2,1,0.636877
3414,'2017/02/24 12:03:54:101',21,10.590449,0,0,99.054886,2,1,0.636877
3415,'2017/02/24 12:03:54:118',21,10.394855,0,0,96.327209,2,1,0.636877
3416,'2017/02/24 12:03:54:136',21,10.036387,0,0,98.809555,2,1,0.636877
3417,'2017/02/24 12:03:54:151',21,10.036387,0,0,98.809555,2,1,0.636877
3418,'2017/02/24 12:03:54:168',21,10.036387,0,0,98.809555,2,1,0.636877
3419,'2017/02/24 12:03:54:184',21,10.036387,0,0,98.809555,2,1,0.636877
3420,'2017/02/24 12:03:54:202',21,9.636215,0,0,99.917648,2,1,0.636877
3421,'2017/02/24 12:03:54:218',21,9.636215,0,0,99.917648,2,1,0.636877
3422,'2017/02/24 12:03:54:236',21,9.636215,0,0,99.917648,2,1,0.636877
3423,'2017/02/24 12:03:54:251',21,9.636215,0,0,99.917648,2,1,0.636877
3424,'2017/02/24 12:03:54:269',21,9.791271,0,0,101.162415,2,1,0.636877
3425,'2017/02/24 12:03:54:286',21,9.846477,0,0,99.069046,2,1,0.636877
3426,'2017/02/24 12:03:54:302',21,9.846477,0,0,99.069046,2,1,0.636877
3427,'2017/02/24 12:03:54:319',21,9.846477,0,0,99.069046,2,1,0.636877
3428,'2017/02/24 12:03:54:336',21,9.846477,0,0,99.069046,2,1,0.636877
3429,'2017/02/24 12:03:54:353',21,9.951058,0,0,161.117111,2,1,0.636877
3430,'2017/02/24 12:03:54:369',21,9.951058,0,0,161.117111,2,1,0.636877
3431,'2017/02/24 12:03:54:386',21,9.951058,0,0,161.117111,2,1,0.636877
3432,'2017/02/24 12:03:54:403',21,9.951058,0,0,161.117111,2,1,0.636877
3433,'2017/02/24 12:03:54:420',21,10.093868,0,0,174.587463,2,1,0.636877
3434,'2017/02/24 12:03:54:437',21,10.05236,0,0,191.718201,2,1,0.636877
3435,'2017/02/24 12:03:54:452',21,10.05236,0,0,191.718201,2,1,0.636877
3436,'2017/02/24 12:03:54:469',21,10.05236,0,0,191.718201,2,1,0.636877
3437,'2017/02/24 12:03:54:487',21,10.05236,0,0,191.718201,2,1,0.636877
3438,'2017/02/24 12:03:54:504',21,9.968163,0,0,191.964676,2,1,0.636877
3439,'2017/02/24 12:03:54:519',21,9.968163,0,0,191.964676,2,1,0.636877
3440,'2017/02/24 12:03:54:535',21,9.968163,0,0,191.964676,2,1,0.636877
3441,'2017/02/24 12:03:54:555',21,9.746414,0,0,191.430267,2,1,0.636877
3442,'2017/02/24 12:03:54:569',21,9.746414,0,0,191.430267,2,1,0.636877
3443,'2017/02/24 12:03:54:587',21,9.783338,0,0,190.367279,2,1,0.636877
3444,'2017/02/24 12:03:54:602',21,9.783338,0,0,190.367279,2,1,0.636877
3445,'2017/02/24 12:03:54:619',21,9.783338,0,0,190.367279,2,1,0.636877
3446,'2017/02/24 12:03:54:635',21,9.783338,0,0,190.367279,2,1,0.636877
3447,'2017/02/24 12:03:54:653',21,9.683299,0,0,191.998199,2,1,0.636877
3448,'2017/02/24 12:03:54:669',21,9.683299,0,0,191.998199,2,1,0.636877
3449,'2017/02/24 12:03:54:686',21,9.683299,0,0,191.998199,2,1,0.636877
3450,'2017/02/24 12:03:54:703',21,9.683299,0,0,191.998199,2,1,0.636877
3451,'2017/02/24 12:03:54:720',21,9.680837,0,0,191.639862,2,1,0.636877
3452,'2017/02/24 12:03:54:737',21,9.657878,0,0,190.801651,2,1,0.636877
3453,'2017/02/24 12:03:54:754',21,9.657878,0,0,190.801651,2,1,0.636877
3454,'2017/02/24 12:03:54:771',21,9.657878,0,0,190.801651,2,1,0.636877
3455,'2017/02/24 12:03:54:788',21,9.657878,0,0,190.801651,2,1,0.636877
3456,'2017/02/24 12:03:54:804',21,9.563471,0,0,193.347809,2,1,0.636877
3457,'2017/02/24 12:03:54:820',21,9.563471,0,0,193.347809,2,1,0.636877
3458,'2017/02/24 12:03:54:837',21,9.563471,0,0,193.347809,2,1,0.636877
3459,'2017/02/24 12:03:54:855',21,9.866159,0,0,192.426941,2,1,0.636877
3460,'2017/02/24 12:03:54:872',21,9.866159,0,0,192.426941,2,1,0.636877
3461,'2017/02/24 12:03:54:888',21,10.125158,0,0,190.451294,2,1,0.636877
3462,'2017/02/24 12:03:54:903',21,10.125158,0,0,190.451294,2,1,0.636877
3463,'2017/02/24 12:03:54:920',21,10.125158,0,0,190.451294,2,1,0.636877
3464,'2017/02/24 12:03:54:936',21,10.125158,0,0,190.451294,2,1,0.636877
3465,'2017/02/24 12:03:54:954',21,10.149197,0,0,190.937454,2,1,0.636877
3466,'2017/02/24 12:03:54:970',21,10.149197,0,0,190.937454,2,1,0.636877
3467,'2017/02/24 12:03:54:987',21,10.149197,0,0,190.937454,2,1,0.636877
3468,'2017/02/24 12:03:55:006',21,10.083031,0,0,192.296631,2,1,0.636877
3469,'2017/02/24 12:03:55:022',21,10.083031,0,0,192.296631,2,1,0.636877
3470,'2017/02/24 12:03:55:039',21,10.350703,0,0,192.395493,2,1,0.636877
3471,'2017/02/24 12:03:55:055',21,10.350703,0,0,192.395493,2,1,0.636877
3472,'2017/02/24 12:03:55:072',21,10.350703,0,0,192.395493,2,1,0.636877
3473,'2017/02/24 12:03:55:088',21,10.350703,0,0,192.395493,2,1,0.636877
3474,'2017/02/24 12:03:55:106',21,10.151864,0,0,192.488358,2,1,0.636877
3475,'2017/02/24 12:03:55:122',21,10.151864,0,0,192.488358,2,1,0.636877
3476,'2017/02/24 12:03:55:137',21,10.151864,0,0,192.488358,2,1,0.636877
3477,'2017/02/24 12:03:55:155',21,10.032136,0,0,192.131317,2,1,0.636877
3478,'2017/02/24 12:03:55:170',21,10.032136,0,0,192.131317,2,1,0.636877
3479,'2017/02/24 12:03:55:189',21,9.936672,0,0,191.612015,2,1,0.636877
3480,'2017/02/24 12:03:55:204',21,9.936672,0,0,191.612015,2,1,0.636877
3481,'2017/02/24 12:03:55:220',21,9.936672,0,0,191.612015,2,1,0.636877
3482,'2017/02/24 12:03:55:238',21,9.936672,0,0,191.612015,2,1,0.636877
3483,'2017/02/24 12:03:55:256',21,9.880327,0,0,191.506531,2,1,0.636877
3484,'2017/02/24 12:03:55:273',21,9.880327,0,0,191.506531,2,1,0.636877
3485,'2017/02/24 12:03:55:289',21,9.880327,0,0,191.506531,2,1,0.636877
3486,'2017/02/24 12:03:55:306',21,9.364749,0,0,191.906952,2,1,0.636877
3487,'2017/02/24 12:03:55:321',21,9.364749,0,0,191.906952,2,1,0.636877
3488,'2017/02/24 12:03:55:339',21,9.290162,0,0,236.632126,2,1,0.636877
3489,'2017/02/24 12:03:55:355',21,9.290162,0,0,236.632126,2,1,0.636877
3490,'2017/02/24 12:03:55:372',21,9.290162,0,0,236.632126,2,1,0.636877
3491,'2017/02/24 12:03:55:388',21,9.290162,0,0,236.632126,2,1,0.636877
3492,'2017/02/24 12:03:55:405',21,9.114712,0,0,261.869293,2,1,0.636877
3493,'2017/02/24 12:03:55:421',21,9.114712,0,0,261.869293,2,1,0.636877
3494,'2017/02/24 12:03:55:438',21,9.114712,0,0,261.869293,2,1,0.636877
3495,'2017/02/24 12:03:55:456',21,9.258373,0,0,273.826447,2,1,0.636877
3496,'2017/02/24 12:03:55:471',21,9.258373,0,0,273.826447,2,1,0.636877
3497,'2017/02/24 12:03:55:489',21,9.354542,0,0,274.084351,2,1,0.636877
3498,'2017/02/24 12:03:55:508',21,9.354542,0,0,274.084351,2,1,0.636877
3499,'2017/02/24 12:03:55:522',21,9.354542,0,0,274.084351,2,1,0.636877
3500,'2017/02/24 12:03:55:538',21,9.354542,0,0,274.084351,2,1,0.636877
3501,'2017/02/24 12:03:55:556',21,9.437799,0,0,274.193024,2,1,0.636877
3502,'2017/02/24 12:03:55:572',21,9.437799,0,0,274.193024,2,1,0.636877
3503,'2017/02/24 12:03:55:589',21,9.437799,0,0,274.193024,2,1,0.636877
3504,'2017/02/24 12:03:55:606',21,10.193274,0,0,274.388062,2,1,0.636877
3505,'2017/02/24 12:03:55:622',21,10.193274,0,0,274.388062,2,1,0.636877
3506,'2017/02/24 12:03:55:639',21,10.193274,0,0,274.388062,2,1,0.636877
3507,'2017/02/24 12:03:55:655',21,10.193274,0,0,274.388062,2,1,0.636877
3508,'2017/02/24 12:03:55:672',21,10.28443,0,0,272.989288,2,1,0.636877
3509,'2017/02/24 12:03:55:688',21,10.28443,0,0,272.989288,2,1,0.636877
3510,'2017/02/24 12:03:55:706',21,10.449953,0,0,272.410187,2,1,0.636877
3511,'2017/02/24 12:03:55:722',21,10.449953,0,0,272.410187,2,1,0.636877
3512,'2017/02/24 12:03:55:738',21,10.449953,0,0,272.410187,2,1,0.636877
3513,'2017/02/24 12:03:55:755',21,10.375569,0,0,271.307098,2,1,0.636877
3514,'2017/02/24 12:03:55:772',21,10.375569,0,0,271.307098,2,1,0.636877
3515,'2017/02/24 12:03:55:789',21,10.310777,0,0,268.665405,2,1,0.636877
3516,'2017/02/24 12:03:55:805',21,10.310777,0,0,268.665405,2,1,0.636877
3517,'2017/02/24 12:03:55:824',21,10.310777,0,0,268.665405,2,1,0.636877
3518,'2017/02/24 12:03:55:839',21,10.310777,0,0,268.665405,2,1,0.636877
3519,'2017/02/24 12:03:55:856',21,10.02657,0,0,268.013947,2,1,0.636877
3520,'2017/02/24 12:03:55:874',21,10.02657,0,0,268.013947,2,1,0.636877
